metric_type,date,channel,value,is_outlier
spend,2023-07-19,affiliate,941.62,False
spend,2023-07-19,tv,2125.2,False
spend,2023-07-19,email,541.02,False
spend,2023-07-19,display,1579.53,False
spend,2023-07-19,paid_social,2664.99,False
spend,2023-07-20,paid_search,2681.24,False
spend,2023-07-20,affiliate,906.74,False
spend,2023-07-20,tv,1811.54,False
spend,2023-07-20,email,485.84,False
spend,2023-07-20,display,1575.65,False
spend,2023-07-20,paid_social,2513.03,False
spend,2023-07-21,paid_search,3047.34,False
spend,2023-07-21,affiliate,926.76,False
spend,2023-07-21,tv,1915.54,False
spend,2023-07-21,email,513.34,False
spend,2023-07-21,display,1445.73,False
spend,2023-07-21,paid_social,2522.44,False
spend,2023-07-22,paid_search,3015.56,False
spend,2023-07-22,affiliate,1015.72,False
spend,2023-07-22,tv,1933.95,False
spend,2023-07-22,email,487.58,False
spend,2023-07-22,display,1432.08,False
spend,2023-07-22,paid_social,2617.03,False
spend,2023-07-23,paid_search,2854.94,False
spend,2023-07-23,affiliate,925.1,False
spend,2023-07-23,tv,1949.53,False
spend,2023-07-23,email,509.57,False
spend,2023-07-23,display,1423.72,False
spend,2023-07-23,paid_social,2526.41,False
spend,2023-07-24,paid_search,2849.58,False
spend,2023-07-24,affiliate,971.2,False
spend,2023-07-24,tv,2070.26,False
spend,2023-07-24,email,531.33,False
spend,2023-07-24,display,1340.94,False
spend,2023-07-24,paid_social,2395.48,False
spend,2023-07-25,paid_search,3077.14,False
spend,2023-07-25,affiliate,949.04,False
spend,2023-07-25,tv,1963.41,False
spend,2023-07-25,email,494.34,False
spend,2023-07-25,display,1526.02,False
spend,2023-07-25,paid_social,2379.52,False
spend,2023-07-26,paid_search,2795.03,False
spend,2023-07-26,affiliate,897.51,False
spend,2023-07-26,tv,1874.47,False
spend,2023-07-26,email,527.34,False
spend,2023-07-26,display,1428.94,False
spend,2023-07-26,paid_social,2414.48,False
spend,2023-07-27,paid_search,3007.23,False
spend,2023-07-27,affiliate,934.82,False
spend,2023-07-27,tv,1894.79,False
spend,2023-07-27,email,506.1,False
spend,2023-07-27,display,1385.44,False
spend,2023-07-27,paid_social,2590.08,False
spend,2023-07-28,paid_search,2736.68,False
spend,2023-07-28,affiliate,1004.06,False
spend,2023-07-28,tv,1879.37,False
spend,2023-07-28,email,446.64,False
spend,2023-07-28,display,1532.77,False
spend,2023-07-28,paid_social,2355.03,False
spend,2023-07-29,paid_search,2872.25,False
spend,2023-07-29,affiliate,1036.39,False
spend,2023-07-29,tv,2033.28,False
spend,2023-07-29,email,441.26,False
spend,2023-07-29,display,1528.55,False
spend,2023-07-29,paid_social,2227.05,False
spend,2023-07-30,paid_search,2766.34,False
spend,2023-07-30,affiliate,973.93,False
spend,2023-07-30,tv,1787.26,False
spend,2023-07-30,email,504.66,False
spend,2023-07-30,display,1528.23,False
spend,2023-07-30,paid_social,2574.61,False
spend,2023-07-31,paid_search,2799.1,False
spend,2023-07-31,affiliate,903.69,False
spend,2023-07-31,tv,1868.54,False
spend,2023-07-31,email,522.89,False
spend,2023-07-31,display,1436.64,False
spend,2023-07-31,paid_social,2562.63,False
spend,2023-08-01,paid_search,2900.06,False
spend,2023-08-01,affiliate,876.89,False
spend,2023-08-01,tv,1982.4,False
spend,2023-08-01,email,432.07,False
spend,2023-08-01,display,1293.08,False
spend,2023-08-01,paid_social,2494.24,False
spend,2023-08-02,paid_search,2569.63,False
spend,2023-08-02,affiliate,1016.2,False
spend,2023-08-02,tv,1931.25,False
spend,2023-08-02,email,492.42,False
spend,2023-08-02,display,1296.32,False
spend,2023-08-02,paid_social,2185.33,False
spend,2023-08-03,paid_search,2564.82,False
spend,2023-08-03,affiliate,946.94,False
spend,2023-08-03,tv,2095.98,False
spend,2023-08-03,email,453.73,False
spend,2023-08-03,display,1541.58,False
spend,2023-08-03,paid_social,2306.2,False
spend,2023-08-04,paid_search,3025.99,False
spend,2023-08-04,affiliate,941.61,False
spend,2023-08-04,tv,1915.42,False
spend,2023-08-04,email,447.68,False
spend,2023-08-04,display,1340.69,False
spend,2023-08-04,paid_social,2485.66,False
spend,2023-08-05,paid_search,2948.52,False
spend,2023-08-05,affiliate,1021.4,False
spend,2023-08-05,tv,1720.54,False
spend,2023-08-05,email,496.72,False
spend,2023-08-05,display,1338.74,False
spend,2023-08-05,paid_social,2574.89,False
spend,2023-08-06,paid_search,3102.37,False
spend,2023-08-06,affiliate,920.23,False
spend,2023-08-06,tv,1903.49,False
spend,2023-08-06,email,432.4,False
spend,2023-08-06,display,1415.12,False
spend,2023-08-06,paid_social,2497.81,False
spend,2023-08-07,paid_search,3124.64,False
spend,2023-08-07,affiliate,1017.46,False
spend,2023-08-07,tv,1941.09,False
spend,2023-08-07,email,437.75,False
spend,2023-08-07,display,1311.5,False
spend,2023-08-07,paid_social,2133.14,False
spend,2023-08-08,paid_search,3118.09,False
spend,2023-08-08,affiliate,957.01,False
spend,2023-08-08,tv,1857.78,False
spend,2023-08-08,email,498.26,False
spend,2023-08-08,display,1442.08,False
spend,2023-08-08,paid_social,2481.62,False
spend,2023-08-09,paid_search,2848.53,False
spend,2023-08-09,affiliate,929.04,False
spend,2023-08-09,tv,2056.56,False
spend,2023-08-09,email,465.47,False
spend,2023-08-09,display,1539.18,False
spend,2023-08-09,paid_social,2198.44,False
spend,2023-08-10,paid_search,3040.71,False
spend,2023-08-10,affiliate,944.06,False
spend,2023-08-10,tv,1720.57,False
spend,2023-08-10,email,419.92,False
spend,2023-08-10,display,1329.88,False
spend,2023-08-10,paid_social,2384.76,False
spend,2023-08-11,paid_search,2711.72,False
spend,2023-08-11,affiliate,988.85,False
spend,2023-08-11,tv,1804.52,False
spend,2023-08-11,email,503.93,False
spend,2023-08-11,display,1354.58,False
spend,2023-08-11,paid_social,2545.46,False
spend,2023-08-12,paid_search,2733.75,False
spend,2023-08-12,affiliate,960.04,False
spend,2023-08-12,tv,1960.64,False
spend,2023-08-12,email,421.94,False
spend,2023-08-12,display,1441.23,False
spend,2023-08-12,paid_social,2365.3,False
spend,2023-08-13,paid_search,2658.84,False
spend,2023-08-13,affiliate,940.74,False
spend,2023-08-13,tv,1939.83,False
spend,2023-08-13,email,443.04,False
spend,2023-08-13,display,1329.69,False
spend,2023-08-13,paid_social,2520.0,False
spend,2023-08-14,paid_search,2818.76,False
spend,2023-08-14,affiliate,973.1,False
spend,2023-08-14,tv,1697.92,False
spend,2023-08-14,email,436.58,False
spend,2023-08-14,display,1319.94,False
spend,2023-08-14,paid_social,2359.94,False
spend,2023-08-15,paid_search,2651.48,False
spend,2023-08-15,affiliate,996.31,False
spend,2023-08-15,tv,2011.83,False
spend,2023-08-15,email,421.09,False
spend,2023-08-15,display,1314.13,False
spend,2023-08-15,paid_social,2073.66,False
spend,2023-08-16,paid_search,2566.5,False
spend,2023-08-16,affiliate,997.02,False
spend,2023-08-16,tv,1888.54,False
spend,2023-08-16,email,497.8,False
spend,2023-08-16,display,1365.52,False
spend,2023-08-16,paid_social,2378.55,False
spend,2023-08-17,paid_search,2637.18,False
spend,2023-08-17,affiliate,922.67,False
spend,2023-08-17,tv,1689.59,False
spend,2023-08-17,email,492.13,False
spend,2023-08-17,display,1273.74,False
spend,2023-08-17,paid_social,2180.82,False
spend,2023-08-18,paid_search,2913.01,False
spend,2023-08-18,affiliate,1002.23,False
spend,2023-08-18,tv,1806.65,False
spend,2023-08-18,email,429.62,False
spend,2023-08-18,display,1346.82,False
spend,2023-08-18,paid_social,2309.16,False
spend,2023-08-19,paid_search,2692.31,False
spend,2023-08-19,affiliate,862.04,False
spend,2023-08-19,tv,1970.11,False
spend,2023-08-19,email,466.35,False
spend,2023-08-19,display,1362.45,False
spend,2023-08-19,paid_social,2526.19,False
spend,2023-08-20,paid_search,2519.82,False
spend,2023-08-20,affiliate,962.29,False
spend,2023-08-20,tv,1787.71,False
spend,2023-08-20,email,447.5,False
spend,2023-08-20,display,1297.27,False
spend,2023-08-20,paid_social,2137.42,False
spend,2023-08-21,paid_search,2477.89,False
spend,2023-08-21,affiliate,938.15,False
spend,2023-08-21,tv,1781.66,False
spend,2023-08-21,email,456.72,False
spend,2023-08-21,display,1317.18,False
spend,2023-08-21,paid_social,2421.66,False
spend,2023-08-22,paid_search,2712.4,False
spend,2023-08-22,affiliate,993.54,False
spend,2023-08-22,tv,1645.03,False
spend,2023-08-22,email,500.3,False
spend,2023-08-22,display,1375.6,False
spend,2023-08-22,paid_social,2152.86,False
spend,2023-08-23,paid_search,2604.56,False
spend,2023-08-23,affiliate,940.87,False
spend,2023-08-23,tv,1921.64,False
spend,2023-08-23,email,485.9,False
spend,2023-08-23,display,1386.56,False
spend,2023-08-23,paid_social,2172.93,False
spend,2023-08-24,paid_search,2816.56,False
spend,2023-08-24,affiliate,850.16,False
spend,2023-08-24,tv,1764.53,False
spend,2023-08-24,email,438.91,False
spend,2023-08-24,display,1354.83,False
spend,2023-08-24,paid_social,2447.73,False
spend,2023-08-25,paid_search,2504.47,False
spend,2023-08-25,affiliate,978.15,False
spend,2023-08-25,tv,1725.9,False
spend,2023-08-25,email,462.76,False
spend,2023-08-25,display,1460.0,False
spend,2023-08-25,paid_social,2269.53,False
spend,2023-08-26,paid_search,2739.49,False
spend,2023-08-26,affiliate,900.66,False
spend,2023-08-26,tv,1625.27,False
spend,2023-08-26,email,453.07,False
spend,2023-08-26,display,1279.42,False
spend,2023-08-26,paid_social,2100.3,False
spend,2023-08-27,paid_search,2888.11,False
spend,2023-08-27,affiliate,803.15,False
spend,2023-08-27,tv,1659.99,False
spend,2023-08-27,email,442.92,False
spend,2023-08-27,display,1488.43,False
spend,2023-08-27,paid_social,2472.17,False
spend,2023-08-28,paid_search,2673.81,False
spend,2023-08-28,affiliate,826.68,False
spend,2023-08-28,tv,1860.45,False
spend,2023-08-28,email,437.91,False
spend,2023-08-28,display,1456.63,False
spend,2023-08-28,paid_social,2094.11,False
spend,2023-08-29,paid_search,2431.78,False
spend,2023-08-29,affiliate,995.79,False
spend,2023-08-29,tv,1923.89,False
spend,2023-08-29,email,400.19,False
spend,2023-08-29,display,1353.83,False
spend,2023-08-29,paid_social,2322.01,False
spend,2023-08-30,paid_search,2916.36,False
spend,2023-08-30,affiliate,830.5,False
spend,2023-08-30,tv,1774.05,False
spend,2023-08-30,email,425.86,False
spend,2023-08-30,display,1232.96,False
spend,2023-08-30,paid_social,2160.07,False
spend,2023-08-31,paid_search,2430.87,False
spend,2023-08-31,affiliate,835.06,False
spend,2023-08-31,tv,1947.73,False
spend,2023-08-31,email,448.77,False
spend,2023-08-31,display,1474.59,False
spend,2023-08-31,paid_social,2169.06,False
spend,2023-09-01,paid_search,2942.83,False
spend,2023-09-01,affiliate,854.95,False
spend,2023-09-01,tv,1611.35,False
spend,2023-09-01,email,469.73,False
spend,2023-09-01,display,1257.88,False
spend,2023-09-01,paid_social,2426.41,False
spend,2023-09-02,paid_search,2761.46,False
spend,2023-09-02,affiliate,957.61,False
spend,2023-09-02,tv,1612.9,False
spend,2023-09-02,email,459.75,False
spend,2023-09-02,display,1250.68,False
spend,2023-09-02,paid_social,2252.76,False
spend,2023-09-03,paid_search,2466.13,False
spend,2023-09-03,affiliate,919.72,False
spend,2023-09-03,tv,1705.32,False
spend,2023-09-03,email,447.24,False
spend,2023-09-03,display,1441.54,False
spend,2023-09-03,paid_social,2132.63,False
spend,2023-09-04,paid_search,2730.3,False
spend,2023-09-04,affiliate,837.34,False
spend,2023-09-04,tv,1923.75,False
spend,2023-09-04,email,395.23,False
spend,2023-09-04,display,1259.75,False
spend,2023-09-04,paid_social,2406.91,False
spend,2023-09-05,paid_search,2373.03,False
spend,2023-09-05,affiliate,814.77,False
spend,2023-09-05,tv,1675.93,False
spend,2023-09-05,email,475.59,False
spend,2023-09-05,display,1463.35,False
spend,2023-09-05,paid_social,2197.82,False
spend,2023-09-06,paid_search,2537.6,False
spend,2023-09-06,affiliate,863.22,False
spend,2023-09-06,tv,1917.09,False
spend,2023-09-06,email,489.01,False
spend,2023-09-06,display,1458.78,False
spend,2023-09-06,paid_social,2172.02,False
spend,2023-09-07,paid_search,2901.52,False
spend,2023-09-07,affiliate,892.87,False
spend,2023-09-07,tv,1647.48,False
spend,2023-09-07,email,467.52,False
spend,2023-09-07,display,1386.73,False
spend,2023-09-07,paid_social,2006.58,False
spend,2023-09-08,paid_search,2939.02,False
spend,2023-09-08,affiliate,948.72,False
spend,2023-09-08,tv,1895.38,False
spend,2023-09-08,email,466.75,False
spend,2023-09-08,display,1384.39,False
spend,2023-09-08,paid_social,2407.71,False
spend,2023-09-09,paid_search,2607.68,False
spend,2023-09-09,affiliate,922.3,False
spend,2023-09-09,tv,1869.31,False
spend,2023-09-09,email,409.34,False
spend,2023-09-09,display,1249.45,False
spend,2023-09-09,paid_social,2427.07,False
spend,2023-09-10,paid_search,2761.22,False
spend,2023-09-10,affiliate,811.97,False
spend,2023-09-10,tv,1832.52,False
spend,2023-09-10,email,488.46,False
spend,2023-09-10,display,1303.42,False
spend,2023-09-10,paid_social,2399.2,False
spend,2023-09-11,paid_search,2775.44,False
spend,2023-09-11,affiliate,964.61,False
spend,2023-09-11,tv,1861.36,False
spend,2023-09-11,email,406.4,False
spend,2023-09-11,display,1295.03,False
spend,2023-09-11,paid_social,2124.45,False
spend,2023-09-12,paid_search,2927.45,False
spend,2023-09-12,affiliate,852.8,False
spend,2023-09-12,tv,1927.06,False
spend,2023-09-12,email,399.94,False
spend,2023-09-12,display,1250.14,False
spend,2023-09-12,paid_social,2446.01,False
spend,2023-09-13,paid_search,2852.05,False
spend,2023-09-13,affiliate,846.7,False
spend,2023-09-13,tv,1637.09,False
spend,2023-09-13,email,476.55,False
spend,2023-09-13,display,1254.43,False
spend,2023-09-13,paid_social,2357.42,False
spend,2023-09-14,paid_search,2448.67,False
spend,2023-09-14,affiliate,830.0,False
spend,2023-09-14,tv,1675.5,False
spend,2023-09-14,email,394.38,False
spend,2023-09-14,display,1273.39,False
spend,2023-09-14,paid_social,2387.38,False
spend,2023-09-15,paid_search,2894.5,False
spend,2023-09-15,affiliate,974.8,False
spend,2023-09-15,tv,1681.93,False
spend,2023-09-15,email,427.03,False
spend,2023-09-15,display,1265.7,False
spend,2023-09-15,paid_social,2103.42,False
spend,2023-09-16,paid_search,2702.17,False
spend,2023-09-16,affiliate,836.06,False
spend,2023-09-16,tv,1639.14,False
spend,2023-09-16,email,396.75,False
spend,2023-09-16,display,1166.37,False
spend,2023-09-16,paid_social,1956.93,False
spend,2023-09-17,paid_search,2538.81,False
spend,2023-09-17,affiliate,843.38,False
spend,2023-09-17,tv,1624.18,False
spend,2023-09-17,email,442.04,False
spend,2023-09-17,display,1387.73,False
spend,2023-09-17,paid_social,2376.22,False
spend,2023-09-18,paid_search,2457.01,False
spend,2023-09-18,affiliate,792.14,False
spend,2023-09-18,tv,1881.82,False
spend,2023-09-18,email,452.66,False
spend,2023-09-18,display,1309.61,False
spend,2023-09-18,paid_social,2029.01,False
spend,2023-09-19,paid_search,2518.08,False
spend,2023-09-19,affiliate,808.98,False
spend,2023-09-19,tv,1614.58,False
spend,2023-09-19,email,442.89,False
spend,2023-09-19,display,1202.8,False
spend,2023-09-19,paid_social,2382.6,False
spend,2023-09-20,paid_search,2412.88,False
spend,2023-09-20,affiliate,863.63,False
spend,2023-09-20,tv,1746.86,False
spend,2023-09-20,email,419.81,False
spend,2023-09-20,display,1291.42,False
spend,2023-09-20,paid_social,2193.5,False
spend,2023-09-21,paid_search,2848.85,False
spend,2023-09-21,affiliate,825.65,False
spend,2023-09-21,tv,1690.6,False
spend,2023-09-21,email,449.16,False
spend,2023-09-21,display,1360.68,False
spend,2023-09-21,paid_social,2025.35,False
spend,2023-09-22,paid_search,2916.08,False
spend,2023-09-22,affiliate,804.74,False
spend,2023-09-22,tv,1875.64,False
spend,2023-09-22,email,445.84,False
spend,2023-09-22,display,1346.53,False
spend,2023-09-22,paid_social,1969.31,False
spend,2023-09-23,paid_search,2877.31,False
spend,2023-09-23,affiliate,964.07,False
spend,2023-09-23,tv,1586.51,False
spend,2023-09-23,email,426.34,False
spend,2023-09-23,display,1225.31,False
spend,2023-09-23,paid_social,2378.11,False
spend,2023-09-24,paid_search,2654.85,False
spend,2023-09-24,affiliate,921.66,False
spend,2023-09-24,tv,1697.21,False
spend,2023-09-24,email,452.31,False
spend,2023-09-24,display,1183.61,False
spend,2023-09-24,paid_social,2071.59,False
spend,2023-09-25,paid_search,2921.51,False
spend,2023-09-25,affiliate,789.14,False
spend,2023-09-25,tv,1653.15,False
spend,2023-09-25,email,436.14,False
spend,2023-09-25,display,1347.28,False
spend,2023-09-25,paid_social,2052.4,False
spend,2023-09-26,paid_search,2547.48,False
spend,2023-09-26,affiliate,837.98,False
spend,2023-09-26,tv,1594.11,False
spend,2023-09-26,email,430.52,False
spend,2023-09-26,display,1412.33,False
spend,2023-09-26,paid_social,2425.3,False
spend,2023-09-27,paid_search,2609.2,False
spend,2023-09-27,affiliate,881.31,False
spend,2023-09-27,tv,1748.11,False
spend,2023-09-27,email,462.32,False
spend,2023-09-27,display,1234.67,False
spend,2023-09-27,paid_social,2118.62,False
spend,2023-09-28,paid_search,2339.67,False
spend,2023-09-28,affiliate,828.24,False
spend,2023-09-28,tv,1576.41,False
spend,2023-09-28,email,456.49,False
spend,2023-09-28,display,1430.22,False
spend,2023-09-28,paid_social,2160.15,False
spend,2023-09-29,paid_search,2419.56,False
spend,2023-09-29,affiliate,836.49,False
spend,2023-09-29,tv,1798.87,False
spend,2023-09-29,email,486.27,False
spend,2023-09-29,display,1397.29,False
spend,2023-09-29,paid_social,2281.81,False
spend,2023-09-30,paid_search,2337.17,False
spend,2023-09-30,affiliate,779.32,False
spend,2023-09-30,tv,1645.4,False
spend,2023-09-30,email,410.05,False
spend,2023-09-30,display,1227.12,False
spend,2023-09-30,paid_social,2125.11,False
spend,2023-10-01,paid_search,2604.28,False
spend,2023-10-01,affiliate,944.36,False
spend,2023-10-01,tv,1762.95,False
spend,2023-10-01,email,481.82,False
spend,2023-10-01,display,1320.37,False
spend,2023-10-01,paid_social,2155.26,False
spend,2023-10-02,paid_search,2360.01,False
spend,2023-10-02,affiliate,941.73,False
spend,2023-10-02,tv,1659.31,False
spend,2023-10-02,email,469.56,False
spend,2023-10-02,display,1395.79,False
spend,2023-10-02,paid_social,1987.58,False
spend,2023-10-03,paid_search,2879.76,False
spend,2023-10-03,affiliate,944.52,False
spend,2023-10-03,tv,1566.57,False
spend,2023-10-03,email,436.09,False
spend,2023-10-03,display,1386.1,False
spend,2023-10-03,paid_social,2176.6,False
spend,2023-10-04,paid_search,2851.98,False
spend,2023-10-04,affiliate,918.38,False
spend,2023-10-04,tv,1817.63,False
spend,2023-10-04,email,429.75,False
spend,2023-10-04,display,1219.21,False
spend,2023-10-04,paid_social,2002.06,False
spend,2023-10-05,paid_search,2854.66,False
